"Watershed","Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3_N","SO4","E_coli"
"Blue","Blue",2016-08-10,0.420138888888889,7.7,21.2,8.28,452,9.1,10.3,0.17,22.3,4.4,22.3,670
"Lime","Lime",2016-05-11,0.486111111111111,12.83,13,7.98,482.2,3.8,5,0.054,25.23,16.53,15.12,288
"Lime","Lime",2016-05-18,0.525,14.27,14.6,8.28,463.9,2.85,5.2,0.056,24.62,15.36,16.14,131
"Lime","Lime",2016-05-24,0.523611111111111,11.63,20.4,8.26,477,6.08,10.5,0.075,24.66,13.92,16.86,341
"Lime","Lime",2016-06-02,0.533333333333333,10.12,16.9,7.85,474.8,21.5,21.5,0.183,21.02,21.88,11.21,809
"Lime","Lime",2016-06-08,0.552777777777778,10.42,18.25,8.12,411,5.77,30,0.112,22.05,19.98,13.12,364
"Lime","Lime",2016-06-15,0.495138888888889,8.27,20.2,7.59,388,84.8,72,0.474,12.54,15.84,7.5,1989
"Lime","Lime",2016-06-21,0.543055555555556,13.95,14.5,8.17,629,8.61,10.8,0.148,20.18,18.85,13.79,908
"Lime","Lime",2016-06-29,0.489583333333333,9.93,18.7,8.14,NA,5.97,6,0.125,20.2,18.9,15.2,197
"Lime","Lime",2016-07-08,0.484027777777778,8.2,23.4,7.67,509.5,5.93,5.3,0.184,19.69,12.27,16.89,408
"Lime","Lime",2016-07-13,0.489583333333333,10.3,21.93,7.82,NA,5.97,7.8,0.142,18.95,12.74,16.08,910
"Lime","Lime",2016-07-19,0.465972222222222,7.43,21.2,7.6,505,4.85,5.7,0.233,19.83,9.25,18.06,457
"Lime","Lime",2016-07-26,0.458333333333333,8.03,22.3,8.14,449,11.5,14,0.192,17.3,14.1,13.3,1354
"Lime","Lime",2016-08-02,0.55,8.3,22.7,8.16,402,6.1,5.2,0.13,19.6,9.5,18,1059
"Lime","Lime",2016-08-10,0.471527777777778,8.5,23.8,8.25,500,3.2,3.5,0.19,20,8.3,19.5,1421
"Morgan","Morgan",2016-05-11,0.385416666666667,10.97,12,7.61,553.6,7.28,7.3,0.079,35.19,12,24.47,620
"Morgan","Morgan",2016-05-18,0.378472222222222,11.23,9.9,7.74,535.4,5.9,7.8,0.075,31.32,11.05,26.24,122
"Morgan","Morgan",2016-05-24,0.369444444444444,8.81,15.6,7.85,450.8,10.2,10.3,0.079,30.7,10.38,26.86,197
"Morgan","Morgan",2016-06-02,0.375,9.03,14.8,7.54,539.5,11.9,15.3,0.143,30.18,11.01,24.13,512
"Morgan","Morgan",2016-06-08,0.390972222222222,9.57,14.04,7.72,465,12.2,15.5,0.132,29.79,11.11,26.13,13960
"Morgan","Morgan",2016-06-15,0.379166666666667,8.38,18.85,7.48,578,54.4,73.8,0.186,32.65,8.31,23.35,2489
"Morgan","Morgan",2016-06-21,0.376388888888889,7.99,18.8,7.92,611,19.7,24,0.134,29.97,8.58,28.22,1333
"Morgan","Morgan",2016-06-29,0.372222222222222,9.53,14.6,7.83,NA,21.8,28,0.157,29.2,12.2,24.7,204
"Morgan","Morgan",2016-07-08,0.388194444444444,8.94,18.5,7.7,577.7,14.1,16.5,0.193,28.06,9.38,27.99,1374
"Morgan","Morgan",2016-07-13,0.372222222222222,8.85,18.43,7.44,NA,20.8,20.8,0.203,27.37,9.04,24.48,1916
"Morgan","Morgan",2016-07-19,0.364583333333333,7.9,19.6,7.7,581,11.1,11.8,0.17,28.36,7.95,30.95,1789
"Morgan","Morgan",2016-07-26,0.359722222222222,8.34,19.3,7.99,532,12.3,13,0.202,28.4,7.3,33,771
"Morgan","Morgan",2016-08-02,0.399305555555556,7.5,19.7,7.85,465,8.3,4,0.08,26.7,6,34.1,359
"Morgan","Morgan",2016-08-10,0.378472222222222,6.5,19.7,8.12,576,21.3,23.8,0.14,28.4,5.9,36.4,663
"Mud","Mud",2016-05-11,0.45625,11.3,12.1,7.84,544.4,9.91,10,0.163,20.14,13.18,23.54,171
"Mud","Mud",2016-05-18,0.498611111111111,12.71,13.1,8.12,532.9,6.61,8.3,0.227,21.25,12.65,26,396
"Mud","Mud",2016-05-24,0.495138888888889,11.69,17,8.25,546.7,6.29,7.3,0.242,20.19,11.61,26.65,613
"Mud","Mud",2016-06-02,0.503472222222222,10.17,17.7,7.97,547.6,7,8,0.18,20.08,12.39,25.26,213
"Mud","Mud",2016-06-08,0.527777777777778,9.96,18.37,8.06,469,5.86,9.3,0.18,20.33,12.18,27.3,959
"Mud","Mud",2016-06-15,0.460416666666667,8.81,21.02,7.94,609,12.7,21.5,0.405,20.33,10.41,26.02,1376
"Mud","Mud",2016-06-21,0.514583333333333,9.65,22.2,8.21,623,7.4,12,0.164,22.28,10.33,28.96,1050
"Mud","Mud",2016-06-29,0.45625,9.74,15.7,8.02,NA,27.6,35.2,0.245,18.1,13.8,23,226
"Mud","Mud",2016-07-08,0.456944444444444,7.98,20.7,7.54,555.2,23.7,26.5,0.268,16.89,11.89,23.76,1046
"Mud","Mud",2016-07-13,0.439583333333333,9.15,18.76,7.76,NA,29.6,32,0.255,15.75,11.98,20.27,2548
"Mud","Mud",2016-07-19,0.438194444444444,8.16,18.6,7.8,552,11,13.3,0.291,17.31,11.2,26.19,1565
"Mud","Mud",2016-07-26,0.431944444444444,8.56,19.5,8.04,516,8.34,9.2,0.226,17.8,10.7,27.2,1119
"Mud","Mud",2016-08-02,0.525,8.6,19.3,7.92,460,10.5,5.3,0.25,18.7,9.8,29.9,744
"North Bear","North Bear",2016-05-11,0.473611111111111,11.8,13.1,7.96,458.6,5.1,5.5,0.054,24.1,15.3,18.62,282
"North Bear","North Bear",2016-05-18,0.516666666666667,12.72,15.4,8.28,442.4,4.82,6.7,0.055,23.14,14.62,19.49,171
"North Bear","North Bear",2016-05-24,0.5125,10.36,19.8,8.27,462.1,5.17,2.8,0.065,22.86,13.64,20.37,426
"North Bear","North Bear",2016-06-02,0.520138888888889,9.5,17.9,7.87,455.9,30.9,36.3,0.183,21.7,19.62,13.9,780
"North Bear","North Bear",2016-06-08,0.54375,9.25,19.3,8.16,401,11.3,14.7,0.119,22.51,19.17,16.57,480
"North Bear","North Bear",2016-06-15,0.482638888888889,7.76,20.24,7.55,314,162,108,0.536,9.36,10.72,9,6131
"North Bear","North Bear",2016-06-21,0.531944444444444,11.77,15.2,8.12,607.9,15.2,23.8,0.139,20.3,18.59,17.56,1019
"North Bear","North Bear",2016-06-29,0.477083333333333,9.1,17.9,8.12,NA,11.6,14.3,0.126,20.5,19.5,18.2,717
"North Bear","North Bear",2016-07-08,0.473611111111111,7.73,23,7.82,501.1,5.99,7.8,0.161,19.17,14.62,19.06,1723
"North Bear","North Bear",2016-07-13,0.456944444444444,9.17,21.63,7.83,NA,5.95,8.8,0.12,19.4,13.35,18.57,930
"North Bear","North Bear",2016-07-19,0.45625,7.85,21,7.53,486,4.21,5.4,0.129,19.17,11.34,21.08,830
"North Bear","North Bear",2016-07-26,0.449305555555556,7.64,22.3,8.05,447,10.6,10.3,0.185,18.5,13.3,17.2,1050
"North Bear","North Bear",2016-08-02,0.538888888888889,7.9,21.7,8.14,389,4.1,2.5,0.1,19.3,10.9,21.7,605
"North Bear","North Bear",2016-08-10,0.4625,8.2,22.5,8.36,466,2.4,3,0.1,19.9,9.8,22.2,1046
"Otter","Otter",2016-05-11,0.416666666666667,10.84,13.3,7.86,471.8,5.86,4.5,0.077,27.26,10.27,16.62,504
"Otter","Otter",2016-05-18,0.40625,11.2,11.7,8.02,464.1,3.45,4.3,0.073,25.9,9.68,17.36,271
"Otter","Otter",2016-05-24,0.395833333333333,9.22,17.8,8.06,489.5,4.14,6.5,0.09,25.53,8.34,18.3,496
"Otter","Otter",2016-06-02,0.401388888888889,8.49,18.1,7.87,482.9,6.5,6.5,0.172,25.89,8.7,17.62,420
"Otter","Otter",2016-06-08,0.419444444444444,9.19,17.01,7.87,419,4.08,5.2,0.141,25.73,8.12,18.81,399
"Otter","Otter",2016-06-15,0.414583333333333,7.89,21.14,7.82,434,72.3,77.5,0.282,21.54,8.05,13.76,5172
"Otter","Otter",2016-06-21,0.403472222222222,8.09,20.5,8.12,545.7,9.48,11,0.188,25.19,8.13,17.7,934
"Otter","Otter",2016-06-29,0.40625,9.28,17.2,8.12,NA,13.4,17.3,0.174,25.2,11,16,776
"Otter","Otter",2016-07-08,0.416666666666667,8.52,20.7,7.69,483.5,20.9,29.3,1.45,23.12,9.22,14.39,2143
"Otter","Otter",2016-07-13,0.398611111111111,8.54,21.05,7.69,NA,12.9,15.3,0.202,22.69,7.78,15.77,1366
"Otter","Otter",2016-07-19,0.391666666666667,7.89,21.9,7.91,505,5.69,7.8,0.175,23.86,6.81,18.83,1236
"Otter","Otter",2016-07-26,0.391666666666667,7.37,21.8,7.84,446,7.64,24,0.332,24.1,5.8,17.8,723
"Otter","Otter",2016-08-02,0.425,7.4,21.7,7.93,413,4.9,3.8,0.13,24.5,4.6,20.6,933
"Otter","Otter",2016-08-10,0.402777777777778,6.5,21.9,8.15,498,5.2,6.5,0.21,24.3,4.9,20,1333
"Lime","Lime 240",2016-05-12,0.424305555555556,13.5,11.9,7.76,458.2,1.9,3.3,0.045,28.34,17.16,14.63,295
"Lime","Lime 240",2016-05-17,0.392361111111111,11.94,10.5,7.38,464.1,2.14,1.8,0.061,27.69,16.66,15.02,97
"Lime","Lime 240",2016-05-25,0.400694444444444,9.63,14.4,7.84,453.1,5.94,6.8,0.07,27.13,15.89,15.45,1274
"Lime","Lime 240",2016-06-01,0.415277777777778,8.54,15.3,7.23,434.5,7.36,13.3,0.287,22.6,21.66,10.9,457
"Lime","Lime 240",2016-06-07,0.408333333333333,NA,NA,7.55,557.1,5.74,8.5,0.096,25.74,21.55,12.78,341
"Lime","Lime 240",2016-06-14,0.434027777777778,7.78,18.01,7.48,336,12.4,67,0.25,21.38,19.22,10.48,538
"Lime","Lime 240",2016-06-22,0.413194444444444,6.28,18.6,7.08,288.5,65.5,98,0.872,14.28,7.87,7.39,14540
"Lime","Lime 240",2016-06-28,0.401388888888889,6.48,16.7,7.84,810,6.87,9.3,0.087,21.82,20.47,14.18,538
"Lime","Lime 240",2016-07-07,0.401388888888889,7,18.2,7.53,692,8.89,12.8,0.121,21.71,14.11,17.01,1100
"Lime","Lime 240",2016-07-12,0.443055555555556,8.83,19.94,7.45,892,15.1,22.8,0.172,32.18,11.37,16.32,3106
"Lime","Lime 240",2016-07-20,0.409027777777778,8.31,19.29,7.47,836,11.5,17.3,0.121,25.43,11.11,18.1,1012
"Lime","Lime 240",2016-07-27,0.404861111111111,7.7,18.7,7.45,415,5.9,7.7,0.1,20.2,14.3,13.9,528
"Lime","Lime 240",2016-08-03,0.413194444444444,7.6,20.2,7.64,394,8.7,7,0.09,21.3,11.3,18.9,845
"Lime","Lime 240",2016-08-08,0.444444444444444,7.2,18.5,7.69,420,7.4,6.8,0.14,24,10.5,20.2,556
"Lime","Lime 250",2016-05-12,0.433333333333333,9.26,11.3,7.7,452.1,4.64,6.8,0.052,25.42,16.69,14.06,85
"Lime","Lime 250",2016-05-17,0.4,9.52,10.9,7.55,460.1,3.66,3.8,0.063,25.48,16.32,14.57,146
"Lime","Lime 250",2016-05-25,0.409722222222222,NA,NA,7.95,686.8,6.94,7,0.081,24.83,15.45,14.91,404
"Lime","Lime 250",2016-06-01,0.424305555555556,7.95,15.1,7.24,423.8,12.3,17.3,0.276,18.32,20.24,10.13,529
"Lime","Lime 250",2016-06-07,0.420138888888889,NA,NA,7.61,520.4,8.24,11,0.115,23.65,21.3,12.25,135
"Lime","Lime 250",2016-06-14,0.444444444444444,7.5,18.07,7.44,312,25,30,0.36,18.7,16.94,9.53,813
"Lime","Lime 250",2016-06-22,0.422916666666667,6.58,18.1,7.14,335.1,63.2,135,0.501,14.79,8.74,7.91,12262
"Lime","Lime 250",2016-06-28,0.4125,6.79,16.8,7.84,790,8.74,11,0.096,19.81,19.65,13.37,991
"Lime","Lime 250",2016-07-07,0.409722222222222,6.72,17.9,7.75,713,15.3,24.5,0.141,20.48,13.21,16.53,2909
"Lime","Lime 250",2016-07-12,0.448611111111111,8.14,21.12,7.64,823,11.6,12.5,0.142,20.69,11.92,16.19,1226
"Lime","Lime 250",2016-07-20,0.415277777777778,8.13,19.83,7.65,806,9.93,13.3,0.145,24.6,10.37,16.83,3255
"Lime","Lime 250",2016-07-27,0.413888888888889,7.7,18.9,7.5,399,11.6,10.8,0.11,17.8,13.5,12.9,587
"Lime","Lime 250",2016-08-03,0.421527777777778,8,21.9,7.91,364,13.9,9.8,0.1,18.4,9.8,16.5,504
"Lime","Lime 250",2016-08-08,0.451388888888889,7.8,20.4,7.9,399,8,7,0.15,20.4,9.6,18.4,1137
"Lime","Lime 290",2016-05-12,0.488888888888889,12.25,14.3,7.95,466.3,3.03,3.5,0.049,24.86,19.51,14.1,121
"Lime","Lime 290",2016-05-17,0.414583333333333,12.68,11.7,7.86,478.2,2.56,2.8,0.055,24.69,18.83,15.02,213
"Lime","Lime 290",2016-05-25,0.427083333333333,10.56,13.1,7.82,507.1,6.33,6.5,0.06,24.09,16.56,15.82,1046
"Lime","Lime 290",2016-06-01,0.479861111111111,9.02,16.4,7.32,444.8,28.5,35,0.33,19.37,22.29,9.88,717
"Lime","Lime 290",2016-06-07,0.433333333333333,NA,NA,7.76,555.9,9.27,15.3,0.102,22.51,23.01,12.23,479
"Lime","Lime 290",2016-06-14,0.452777777777778,7.42,19.59,7.55,264,102,103,0.508,12.72,14.36,7.34,4884
"Lime","Lime 290",2016-06-22,0.481944444444444,7.26,19.6,7.18,297.3,240,212,0.775,8.68,10.68,6.2,10950
"Lime","Lime 290",2016-06-28,0.423611111111111,7.75,18.2,7.89,834,8.32,8.5,0.096,19.33,21.51,13.89,1354
"Lime","Lime 290",2016-07-07,0.420138888888889,7.03,19.2,7.69,700,5.81,9.8,0.127,18.28,14.1,17.37,3448
"Lime","Lime 290",2016-07-12,0.505555555555556,9.94,22.74,7.76,872,5.08,3.8,0.144,19.14,14.25,16.87,1818
"Lime","Lime 290",2016-07-20,0.427083333333333,8.67,21.46,7.67,792,6.23,6,0.106,19.14,10.14,19.43,2247
"Lime","Lime 290",2016-07-27,0.427777777777778,7.9,20.8,7.69,416,9.3,8.3,0.13,17.2,15.1,14.2,1291
"Lime","Lime 290",2016-08-03,0.505555555555556,5.1,24.4,8.02,374,10.4,9,0.11,17.2,9.9,20,6131
"Lime","Lime 290",2016-08-08,0.463194444444444,7.8,21.3,7.97,418,6.4,4,0.15,18.9,10.5,20.2,1565
"Lime","Lime",2016-05-12,0.405555555555556,11.65,13.3,7.82,485.7,3.16,6,0.055,24.6,16.84,15.21,241
"Lime","Lime",2016-05-17,0.445833333333333,12.31,13,8.03,491.7,3.86,5.2,0.061,24.55,15.79,16.18,168
"Lime","Lime",2016-05-25,0.452083333333333,12.24,14,8.02,536.7,4.42,6.7,0.078,24.25,13.31,16.88,1050
"Lime","Lime",2016-06-01,0.398611111111111,9.45,16.4,7.5,427,44.6,51.3,0.369,18.82,21.14,9.86,1782
"Lime","Lime",2016-06-07,0.459722222222222,NA,NA,7.8,876,8.38,5.5,0.132,22.62,20.63,12.97,554
"Lime","Lime",2016-06-14,0.420138888888889,8.11,19.43,7.64,340,57.3,82,0.298,16.5,18.13,10.99,3448
"Lime","Lime",2016-06-22,0.453472222222222,8.21,19.2,7.7,394.3,89.4,91,0.619,14.71,11.96,10.23,28272
"Lime","Lime",2016-06-28,0.386111111111111,7.91,17.8,8.02,867,7.96,9.8,0.119,19.61,18.84,14.33,657
"Lime","Lime",2016-07-07,0.383333333333333,7.16,19.9,7.7,740,5.36,7.3,0.138,18.55,12.06,16.46,1296
"Lime","Lime",2016-07-12,0.416666666666667,8.8,20.88,7.58,NA,9.3,9.5,0.164,19.93,11.82,15.42,3570
"Lime","Lime",2016-07-20,0.393055555555556,8.74,20.15,7.51,895,6.65,5.7,0.142,20.18,9.09,17.96,2014
"Lime","Lime",2016-07-27,0.388194444444444,7.5,20.9,7.76,435,10.3,10.3,0.16,17.8,13.5,14.3,2014
"Lime","Lime",2016-08-03,0.395833333333333,7,21.9,7.84,432,4.4,6.6,0.12,19.7,9.1,10.3,2723
"Lime","Lime",2016-08-08,0.427083333333333,8.3,20.3,7.75,469,3.5,5.2,0.18,20.9,9.3,18.9,2046
"Lime","Lime Fin",2016-05-12,0.381944444444444,12.15,12.7,7.59,479.5,2.62,3.8,0.044,24.91,17.52,14.77,231
"Lime","Lime Fin",2016-05-17,0.438194444444444,12.34,12.6,8.07,484.9,2.49,3.8,0.05,24.91,16.59,15.7,364
"Lime","Lime Fin",2016-05-25,0.384027777777778,7.91,18.5,7.64,472.1,4.81,6.3,0.067,24.6,13.94,16.35,1935
"Lime","Lime Fin",2016-06-01,0.382638888888889,9.32,16.1,7.23,435.3,40.3,45.3,0.339,19.23,21.46,9.88,1145
"Lime","Lime Fin",2016-06-07,0.388888888888889,NA,NA,7.84,628.6,8.87,13,0.122,22.87,21.4,12.62,521
"Lime","Lime Fin",2016-06-14,0.409722222222222,8.33,18.92,7.8,371,40.9,14.3,0.207,20.7,21.71,11.52,2382
"Lime","Lime Fin",2016-06-22,0.398611111111111,8.05,18.6,7.37,393.2,88.6,60,0.588,14.81,12.12,10.37,19608
"Lime","Lime Fin",2016-06-28,0.371527777777778,10.55,13.1,7.9,NA,6.76,7.5,0.119,19.25,20.53,13.95,823
"Lime","Lime Fin",2016-07-07,0.373611111111111,7.25,19.8,7.5,728,8.05,9,0.112,19.11,12.56,16.29,3076
"Lime","Lime Fin",2016-07-12,0.401388888888889,8.86,20.69,7.35,NA,9.14,10.5,0.179,21.7,11.89,15.59,4494
"Lime","Lime Fin",2016-07-20,0.385416666666667,9.07,20.25,7.23,867,9.16,13.5,0.111,20.13,9.3,17.67,2046
"Lime","Lime Fin",2016-07-27,0.377777777777778,6,20.5,7.86,225,10,10.8,0.15,17.5,13.9,14.2,4106
"Lime","Lime Fin",2016-08-03,0.383333333333333,7.7,22.1,7.83,422,6.3,3.7,0.12,19.3,9.1,18.7,4884
"Lime","Lime Fin",2016-08-08,0.416666666666667,8.4,20.4,7.52,463,5.3,4,0.18,20.3,9.5,19,3255
"Lime","Lime Ham",2016-05-12,0.495833333333333,10.88,12.8,7.83,474.4,1.29,1.8,0.048,24.83,21.79,13.91,97
"Lime","Lime Ham",2016-05-17,0.420138888888889,11.42,10.8,7.77,512,1.17,1.8,0.062,24.89,18.96,15.1,256
"Lime","Lime Ham",2016-05-25,0.434722222222222,8.25,12.1,7.85,554.3,2.87,3.2,0.082,24.68,21.07,16.13,602
"Lime","Lime Ham",2016-06-01,0.494444444444444,9.27,15.9,7.17,494.8,14.7,24,0.188,19.34,26.19,10.7,231
"Lime","Lime Ham",2016-06-07,0.442361111111111,NA,NA,7.75,NA,4.13,5.7,0.083,21.39,26.83,11.77,345
"Lime","Lime Ham",2016-06-14,0.461805555555556,8.45,18.13,7.52,362,15.8,22.5,0.168,19.9,23.65,10.25,399
"Lime","Lime Ham",2016-06-22,0.46875,6.35,19.7,7.16,268.7,205,153,0.973,5.99,8.24,5,3316
"Lime","Lime Ham",2016-06-28,0.431944444444444,7.29,16.7,7.64,NA,4.33,4,0.074,18.92,27.05,13.7,231
"Lime","Lime Ham",2016-07-07,0.428472222222222,7.26,17.4,7.62,842,5.18,7,0.112,18.89,19.19,18.44,801
"Lime","Lime Ham",2016-07-12,0.517361111111111,8.74,19.91,7.53,NA,5.78,3.5,0.153,18.85,20.9,16.08,1060
"Lime","Lime Ham",2016-07-20,0.433333333333333,7.47,19.81,7.57,NA,6.53,5.8,0.135,19.58,14.88,22.16,1234
"Lime","Lime Ham",2016-07-27,0.436111111111111,8,19.2,7.65,489,5.4,2.8,0.09,17.1,19.8,16.3,1012
"Lime","Lime Ham",2016-08-03,0.527083333333333,14,22.1,7.69,445,22.9,41.8,0.11,19.6,13.1,26.6,1126
"Lime","Lime Ham",2016-08-08,0.473611111111111,7.8,19.5,7.85,488,4,2.5,0.14,19.1,13.3,26.1,631
"Bear","Bear",2017-05-15,0.370138888888889,9.3,15.3,7.93,520.3,14.1,26.8,0.088,16.36,11.93,15.23,169
"Bear","Bear",2017-05-22,0.371527777777778,10.71,10.3,7.84,545.3,28.4,28.8,0.113,12.16,11.65,10.69,341
"Bear","Bear",2017-05-30,0.363194444444444,9.9,13.2,8.12,569.7,14.6,24,0.129,8.89,10.11,13.13,301
"Bear","Bear",2017-06-06,0.410416666666667,11.32,17.29,7.09,NA,11.9,15.5,0.148,14.02,9.11,15.09,441
"Bear","Bear",2017-06-13,0.376388888888889,7.97,22,8.09,548,14.6,22,0.162,13.16,9.02,15.74,880
"Bear","Bear",2017-06-20,0.375,9.21,18,8.13,563.7,15,16.8,0.192,25.93,10.7,17.84,733
"Bear","Bear",2017-06-27,0.371527777777778,9.93,15.8,8.03,550.8,9.7,13.2,0.128,16.33,8.44,18.34,987
"Bear","Bear",2017-07-11,0.393055555555556,8.29,22.9,8.08,546,9.75,11.2,0.16,15.93,5.36,19.1,833
"Bear","Bear",2017-07-18,0.373611111111111,8.57,22.6,8.28,553,9.5,8.5,0.172,17.22,4.66,22.21,644
"Bear","Bear",2017-07-25,0.357638888888889,8.36,20.7,8.19,551,11.72,26.4,0.221,17.9,3.62,24.03,960
"Bear","Bear",2017-08-01,0.359722222222222,8.54,19.8,8.21,569,9.83,13,0.174,17.94,2.98,26.39,2755
"Bear","Bear",2017-08-08,0.361805555555556,9.79,18,8.12,574,4.51,4.8,0.104,17.48,2.36,26.9,1178
"Blue","Blue",2017-05-15,0.399305555555556,9.43,16.2,8.02,400.4,4.77,10.4,0.057,20.98,9.45,17.42,359
"Blue","Blue",2017-05-22,0.405555555555556,10.68,10.5,7.82,508.5,14.8,12.8,0.089,16.36,11.3,11.18,663
"Blue","Blue",2017-05-30,0.395138888888889,9.51,13.5,7.88,527.9,19.5,27.6,0.117,12.12,11,12.77,727
"Blue","Blue",2017-06-06,0.46875,9.45,16.91,7.65,827,22.5,22,0.097,16.47,9.62,17.28,816
"Blue","Blue",2017-06-13,0.411805555555556,9.04,21.5,8.05,502.9,10.2,15.2,0.101,16.74,6.68,17.52,865
"Blue","Blue",2017-06-20,0.411805555555556,8.33,18.1,7.96,511.9,16.5,21.6,0.174,28.23,12.29,17.87,1210
"Blue","Blue",2017-06-27,0.402777777777778,10.05,15.7,7.9,513.5,11.3,11.2,0.144,19.36,9.69,18.13,749
"Blue","Blue",2017-07-11,0.429861111111111,8.46,21.4,7.98,424.5,19.4,19.2,0.168,19.69,6.82,17.23,5794
"Blue","Blue",2017-07-18,0.404166666666667,9.23,21,8.22,565,6.6,5,0.105,20.66,5.99,20.68,1153
"Blue","Blue",2017-07-25,0.390277777777778,8.28,19.8,8.07,515,14.4,16.8,0.219,21.52,7.45,18.82,908
"Blue","Blue",2017-08-01,0.388888888888889,10.41,19.3,8.27,523,6.08,7,0.093,21.52,5.09,21.75,464
"Blue","Blue",2017-08-08,0.392361111111111,10.51,18.1,8.12,505.2,4.57,3.6,0.102,21,4.19,21.83,480
"Lime","Lime",2017-05-15,0.445138888888889,10.01,17,8.03,528.8,4.47,9.4,0.055,19.59,15.09,13.6,563
"Lime","Lime",2017-05-22,0.461805555555556,10.83,10.8,7.91,563.6,11.8,12,0.075,15.98,17.39,8.9,602
"Lime","Lime",2017-05-30,0.440277777777778,10.83,14.3,8.11,586.6,3.46,6.8,0.084,12.05,13.9,11.91,464
"Lime","Lime",2017-06-06,0.366666666666667,8.51,16.9,7.5,562.7,5.62,8.5,0.098,17.79,11.61,14.74,1723
"Lime","Lime",2017-06-13,0.46875,8.12,23,7.96,565,9.39,12,0.171,16.26,9.47,15.9,990
"Lime","Lime",2017-06-20,0.471527777777778,9.65,20.1,8.09,566,5.7,6.4,0.188,3.12,2.29,3.5,1850
"Lime","Lime",2017-06-27,0.458333333333333,10.69,17.1,8.04,563,6.15,5.6,0.139,19.06,13.59,15.03,1989
"Lime","Lime",2017-07-11,0.481944444444444,8.32,23.1,8,494.5,9.23,8.4,0.263,18.13,7.17,16.37,2755
"Lime","Lime",2017-07-18,0.452083333333333,9.24,22.9,8.24,572,4.47,34.5,0.256,21.53,6.44,18.73,1421
"Lime","Lime",2017-07-25,0.436805555555556,9.03,21.6,8.14,554,16.2,16.4,0.305,21.7,7.23,17.18,1396
"Lime","Lime",2017-08-01,0.434722222222222,9.15,21.8,8.19,601,4.54,5.5,0.254,22.89,5.69,19.76,908
"Lime","Lime",2017-08-08,0.435416666666667,10.89,19.8,8.16,565,6.4,8.4,0.185,21.63,4.76,19.82,613
"Morgan","Morgan",2017-05-15,0.35625,9.53,13.6,7.69,585,7.15,28,0.088,24.55,11.06,21.87,148
"Morgan","Morgan",2017-05-22,0.354861111111111,10.51,9.9,7.62,605.9,21.8,28,0.116,18.63,10.72,15.7,305
"Morgan","Morgan",2017-05-30,0.35,9.96,11.8,7.86,632.6,27.2,38.4,0.123,14.53,9.95,18.11,265
"Morgan","Morgan",2017-06-06,0.372222222222222,9.22,14.17,NA,976,17.5,23.5,0.132,19.43,8.95,21.15,480
"Morgan","Morgan",2017-06-13,0.361805555555556,8.02,18.9,7.65,602,29.6,40,0.132,19.47,8.78,22.51,733
"Morgan","Morgan",2017-06-20,0.359722222222222,8.94,15.8,7.82,621,21.6,26.8,0.171,31.48,10.36,24.85,1191
"Morgan","Morgan",2017-06-27,0.355555555555556,9.7,14.2,7.81,620.9,29.2,54,0.081,21.75,8.06,25.36,990
"Morgan","Morgan",2017-07-11,0.375694444444444,7.73,20.8,8.02,635,36.6,52,0.152,24.85,6.27,27.88,857
"Morgan","Morgan",2017-07-18,0.361111111111111,7.88,20.3,8.26,620,18,19,0.112,24.12,5.24,32.41,NA
"Morgan","Morgan",2017-07-25,0.345833333333333,8.01,18.9,8.14,636,NA,392.8,0.151,25.67,4.59,35.08,689
"Morgan","Morgan",2017-08-01,0.347222222222222,8.06,18.3,8.07,643,27.9,32,0.08,20.64,3.27,30.6,504
"Morgan","Morgan",2017-08-08,0.347222222222222,8.21,16.7,7.9,563.2,11.2,9.6,0.066,23.03,3.29,41.45,404
"Mud","Mud",2017-05-15,0.418055555555556,10.45,13.5,7.96,574.6,12.7,25.6,0.121,15.54,12.56,19.32,171
"Mud","Mud",2017-05-22,0.429861111111111,10.5,10.2,7.72,593.9,20.5,22.8,0.123,10.95,11.83,14.22,228
"Mud","Mud",2017-05-30,0.413194444444444,10.64,11.9,7.91,630.4,10.7,16,0.129,7.57,10.22,16.94,1198
"Mud","Mud",2017-06-06,0.399305555555556,9.44,14.1,7.84,605.6,11.1,20,0.16,14.4,9.59,19.48,663
"Mud","Mud",2017-06-13,0.432638888888889,8.82,19.5,7.88,604,12.7,26.4,0.217,13.44,9.84,21.09,2489
"Mud","Mud",2017-06-20,0.4375,9.55,16.8,8.03,622,15.6,37.2,0.316,28.06,11.76,23.65,697
"Mud","Mud",2017-06-27,0.423611111111111,10.84,14.8,8.01,623,10.8,14.4,0.245,17.36,9.86,24.11,638
"Mud","Mud",2017-07-11,0.450694444444444,9.68,20.2,7.99,631,9.16,5.2,0.267,19.63,8.56,26.58,3873
"Mud","Mud",2017-07-18,0.423611111111111,10.1,20.4,8.32,625,5.59,2.5,0.27,20.25,7.72,29.92,933
"Mud","Mud",2017-07-25,0.409027777777778,9.55,18.7,8.17,618,4.52,9.2,0.385,20.22,7.07,31.28,833
"Mud","Mud",2017-08-01,0.408333333333333,9.56,18.2,8.19,629,6.55,7.5,0.296,22.15,6.2,34.68,677
"Mud","Mud",2017-08-08,0.4125,10.84,16.4,8.17,624,6.01,2,0.299,23.07,5.78,36.44,1223
