"Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3-N","SO4","E coli"
"Lime","42563","0.41666666666666702","8.8000000000000007","20.88","7.58","NA","9.3000000000000007","9.5","0.16400000000000001","19.93","11.82","15.42","3570"
"Lime","42571","0.39305555555555599","8.74","20.149999999999999","7.51","895","6.65","5.7","0.14199999999999999","20.18","9.09","17.96","2014"
"Lime","42578","0.38819444444444445","7.5","20.9","7.76","435","10.3","10.3","0.16","17.8","13.5","14.3","2014"
"Lime","42585","0.39583333333333331","7","21.9","7.84","432","4.4000000000000004","6.6","0.12","19.7","9.1","10.3","2723"
"Lime","42590","0.42708333333333331","8.3000000000000007","20.3","7.75","469","3.5","5.2","0.18","20.9","9.3000000000000007","18.899999999999999","2046"
"Lime Fin","42502","0.38194444444444398","12.15","12.7","7.59","479.5","2.62","3.8","4.3999999999999997E-2","24.91","17.52","14.77","231"
"Lime Fin","42507","0.438194444444444","12.34","12.6","8.07","484.9","2.4900000000000002","3.8","0.05","24.91","16.59","15.7","364"
"Lime Fin","42515","0.38402777777777802","7.91","18.5","7.64","472.1","4.8099999999999996","6.3","6.7000000000000004E-2","24.6","13.94","16.350000000000001","1935"
"Lime Fin","42522","0.38263888888888897","9.32","16.100000000000001","7.23","435.3","40.299999999999997","45.3","0.33900000000000002","19.23","21.46","9.8800000000000008","1145"
"Lime Fin","42528","0.38888888888888901","NA","NA","7.84","628.6","8.8699999999999992","13","0.122","22.87","21.4","12.62","521"
"Lime Fin","42535","0.40972222222222199","8.33","18.920000000000002","7.8","371","40.9","14.3","0.20699999999999999","20.7","21.71","11.52","2382"
"Lime Fin","42543","0.39861111111111103","8.0500000000000007","18.600000000000001","7.37","393.2","88.6","60","0.58799999999999997","14.81","12.12","10.37","19608"
"Lime Fin","42549","0.37152777777777801","10.55","13.1","7.9","NA","6.76","7.5","0.11899999999999999","19.25","20.53","13.95","823"
"Lime Fin","42558","0.37361111111111101","7.25","19.8","7.5","728","8.0500000000000007","9","0.112","19.11","12.56","16.29","3076"
"Lime Fin","42563","0.40138888888888902","8.86","20.69","7.35","NA","9.14","10.5","0.17899999999999999","21.7","11.89","15.59","4494"
"Lime Fin","42571","0.38541666666666702","9.07","20.25","7.23","867","9.16","13.5","0.111","20.13","9.3000000000000007","17.670000000000002","2046"
"Lime Fin","42578","0.37777777777777777","6","20.5","7.86","225","10","10.8","0.15","17.5","13.9","14.2","4106"
"Lime Fin","42585","0.3833333333333333","7.7","22.1","7.83","422","6.3","3.7","0.12","19.3","9.1","18.7","4884"
"Lime Fin","42590","0.41666666666666669","8.4","20.399999999999999","7.52","463","5.3","4","0.18","20.3","9.5","19","3255"
"Lime Ham","42502","0.49583333333333302","10.88","12.8","7.83","474.4","1.29","1.8","4.8000000000000001E-2","24.83","21.79","13.91","97"
"Lime Ham","42507","0.42013888888888901","11.42","10.8","7.77","512","1.17","1.8","6.2E-2","24.89","18.96","15.1","256"
"Lime Ham","42515","0.43472222222222201","8.25","12.1","7.85","554.29999999999995","2.87","3.2","8.2000000000000003E-2","24.68","21.07","16.13","602"
"Lime Ham","42522","0.49444444444444402","9.27","15.9","7.17","494.8","14.7","24","0.188","19.34","26.19","10.7","231"
"Lime Ham","42528","0.44236111111111098","NA","NA","7.75","NA","4.13","5.7","8.3000000000000004E-2","21.39","26.83","11.77","345"
"Lime Ham","42535","0.46180555555555602","8.4499999999999993","18.13","7.52","362","15.8","22.5","0.16800000000000001","19.899999999999999","23.65","10.25","399"
"Lime Ham","42543","0.46875","6.35","19.7","7.16","268.7","205","153","0.97299999999999998","5.99","8.24","5","3316"
"Lime Ham","42549","0.43194444444444402","7.29","16.7","7.64","NA","4.33","4","7.3999999999999996E-2","18.920000000000002","27.05","13.7","231"
"Lime Ham","42558","0.42847222222222198","7.26","17.399999999999999","7.62","842","5.18","7","0.112","18.89","19.190000000000001","18.440000000000001","801"
"Lime Ham","42563","0.51736111111111105","8.74","19.91","7.53","NA","5.78","3.5","0.153","18.850000000000001","20.9","16.079999999999998","1060"
"Lime Ham","42571","0.43333333333333302","7.47","19.809999999999999","7.57","NA","6.53","5.8","0.13500000000000001","19.579999999999998","14.88","22.16","1234"
"Lime Ham","42578","0.43611111111111112","8","19.2","7.65","489","5.4","2.8","0.09","17.100000000000001","19.8","16.3","1012"
"Lime Ham","42585","0.52708333333333335","14","22.1","7.69","445","22.9","41.8","0.11","19.600000000000001","13.1","26.6","1126"
"Lime Ham","42590","0.47361111111111115","7.8","19.5","7.85","488","4","2.5","0.14000000000000001","19.100000000000001","13.3","26.1","631"
"Bear","42870","0.37013888888888902","9.3000000000000007","15.3","7.93","520.29999999999995","14.1","26.8","8.7999999999999995E-2","16.36","11.93","15.23","169"
"Bear","42877","0.37152777777777801","10.71","10.3","7.84","545.29999999999995","28.4","28.8","0.113","12.16","11.65","10.69","341"
"Bear","42885","0.36319444444444399","9.9","13.2","8.1199999999999992","569.70000000000005","14.6","24","0.129","8.89","10.11","13.13","301"
"Bear","42892","0.41041666666666698","11.32","17.29","7.09","NA","11.9","15.5","0.14799999999999999","14.02","9.11","15.09","441"
"Bear","42899","0.37638888888888899","7.97","22","8.09","548","14.6","22","0.16200000000000001","13.16","9.02","15.74","880"
"Bear","42906","0.375","9.2100000000000009","18","8.1300000000000008","563.70000000000005","15","16.8","0.192","25.93","10.7","17.84","733"
"Bear","42913","0.37152777777777801","9.93","15.8","8.0299999999999994","550.79999999999995","9.6999999999999993","13.2","0.128","16.329999999999998","8.44","18.34","987"
"Bear","42927","0.39305555555555599","8.2899999999999991","22.9","8.08","546","9.75","11.2","0.16","15.93","5.36","19.100000000000001","833"
"Bear","42934","0.37361111111111101","8.57","22.6","8.2799999999999994","553","9.5","8.5","0.17199999999999999","17.22","4.66","22.21","644"
"Bear","42941","0.35763888888888901","8.36","20.7","8.19","551","11.72","26.4","0.221","17.899999999999999","3.62","24.03","960"
"Bear","42948","0.359722222222222","8.5399999999999991","19.8","8.2100000000000009","569","9.83","13","0.17399999999999999","17.940000000000001","2.98","26.39","2755"
"Bear","42955","0.36180555555555599","9.7899999999999991","18","8.1199999999999992","574","4.51","4.8","0.104","17.48","2.36","26.9","1178"
"Blue","42870","0.39930555555555602","9.43","16.2","8.02","400.4","4.7699999999999996","10.4","5.7000000000000002E-2","20.98","9.4499999999999993","17.420000000000002","359"
"Blue","42877","0.405555555555556","10.68","10.5","7.82","508.5","14.8","12.8","8.8999999999999996E-2","16.36","11.3","11.18","663"
"Blue","42885","0.39513888888888898","9.51","13.5","7.88","527.9","19.5","27.6","0.11700000000000001","12.12","11","12.77","727"
"Blue","42892","0.46875","9.4499999999999993","16.91","7.65","827","22.5","22","9.7000000000000003E-2","16.47","9.6199999999999992","17.28","816"
"Blue","42899","0.41180555555555598","9.0399999999999991","21.5","8.0500000000000007","502.9","10.199999999999999","15.2","0.10100000000000001","16.739999999999998","6.68","17.52","865"
"Blue","42906","0.41180555555555598","8.33","18.100000000000001","7.96","511.9","16.5","21.6","0.17399999999999999","28.23","12.29","17.87","1210"
"Blue","42913","0.40277777777777801","10.050000000000001","15.7","7.9","513.5","11.3","11.2","0.14399999999999999","19.36","9.69","18.13","749"
"Blue","42927","0.42986111111111103","8.4600000000000009","21.4","7.98","424.5","19.399999999999999","19.2","0.16800000000000001","19.690000000000001","6.82","17.23","5794"
"Blue","42934","0.40416666666666701","9.23","21","8.2200000000000006","565","6.6","5","0.105","20.66","5.99","20.68","1153"
"Blue","42941","0.390277777777778","8.2799999999999994","19.8","8.07","515","14.4","16.8","0.219","21.52","7.45","18.82","908"
"Blue","42948","0.38888888888888901","10.41","19.3","8.27","523","6.08","7","9.2999999999999999E-2","21.52","5.09","21.75","464"
"Blue","42955","0.39236111111111099","10.51","18.100000000000001","8.1199999999999992","505.2","4.57","3.6","0.10199999999999999","21","4.1900000000000004","21.83","480"
"Lime","42870","0.44513888888888897","10.01","17","8.0299999999999994","528.79999999999995","4.47","9.4","5.5E-2","19.59","15.09","13.6","563"
"Lime","42877","0.46180555555555602","10.83","10.8","7.91","563.6","11.8","12","7.4999999999999997E-2","15.98","17.39","8.9","602"
"Lime","42885","0.44027777777777799","10.83","14.3","8.11","586.6","3.46","6.8","8.4000000000000005E-2","12.05","13.9","11.91","464"
"Lime","42892","0.36666666666666697","8.51","16.899999999999999","7.5","562.70000000000005","5.62","8.5","9.8000000000000004E-2","17.79","11.61","14.74","1723"
"Lime","42899","0.46875","8.1199999999999992","23","7.96","565","9.39","12","0.17100000000000001","16.260000000000002","9.4700000000000006","15.9","990"
"Lime","42906","0.47152777777777799","9.65","20.100000000000001","8.09","566","5.7","6.4","0.188","3.12","2.29","3.5","1850"
"Lime","42913","0.45833333333333298","10.69","17.100000000000001","8.0399999999999991","563","6.15","5.6","0.13900000000000001","19.059999999999999","13.59","15.03","1989"
"Lime","42927","0.48194444444444401","8.32","23.1","8","494.5","9.23","8.4","0.26300000000000001","18.13","7.17","16.37","2755"
"Lime","42934","0.452083333333333","9.24","22.9","8.24","572","4.47","34.5","0.25600000000000001","21.53","6.44","18.73","1421"
"Lime","42941","0.436805555555556","9.0299999999999994","21.6","8.14","554","16.2","16.399999999999999","0.30499999999999999","21.7","7.23","17.18","1396"
"Lime","42948","0.43472222222222201","9.15","21.8","8.19","601","4.54","5.5","0.254","22.89","5.69","19.760000000000002","908"
"Lime","42955","0.43541666666666701","10.89","19.8","8.16","565","6.4","8.4","0.185","21.63","4.76","19.82","613"
"Morgan","42870","0.35625000000000001","9.5299999999999994","13.6","7.69","585","7.15","28","8.7999999999999995E-2","24.55","11.06","21.87","148"
"Morgan","42877","0.35486111111111102","10.51","9.9","7.62","605.9","21.8","28","0.11600000000000001","18.63","10.72","15.7","305"
"Morgan","42885","0.35","9.9600000000000009","11.8","7.86","632.6","27.2","38.4","0.123","14.53","9.9499999999999993","18.11","265"
"Morgan","42892","0.37222222222222201","9.2200000000000006","14.17","NA","976","17.5","23.5","0.13200000000000001","19.43","8.9499999999999993","21.15","480"
"Morgan","42899","0.36180555555555599","8.02","18.899999999999999","7.65","602","29.6","40","0.13200000000000001","19.47","8.7799999999999994","22.51","733"
"Morgan","42906","0.359722222222222","8.94","15.8","7.82","621","21.6","26.8","0.17100000000000001","31.48","10.36","24.85","1191"
"Morgan","42913","0.35555555555555601","9.6999999999999993","14.2","7.81","620.9","29.2","54","8.1000000000000003E-2","21.75","8.06","25.36","990"
"Morgan","42927","0.375694444444444","7.73","20.8","8.02","635","36.6","52","0.152","24.85","6.27","27.88","857"
"Morgan","42934","0.36111111111111099","7.88","20.3","8.26","620","18","19","0.112","24.12","5.24","32.409999999999997","NA"
"Morgan","42941","0.34583333333333299","8.01","18.899999999999999","8.14","636","NA","392.8","0.151","25.67","4.59","35.08","689"
"Morgan","42948","0.34722222222222199","8.06","18.3","8.07","643","27.9","32","0.08","20.64","3.27","30.6","504"
"Morgan","42955","0.34722222222222199","8.2100000000000009","16.7","7.9","563.20000000000005","11.2","9.6","6.6000000000000003E-2","23.03","3.29","41.45","404"
"Mud","42870","0.41805555555555601","10.45","13.5","7.96","574.6","12.7","25.6","0.121","15.54","12.56","19.32","171"
"Mud","42877","0.42986111111111103","10.5","10.199999999999999","7.72","593.9","20.5","22.8","0.123","10.95","11.83","14.22","228"
"Mud","42885","0.41319444444444398","10.64","11.9","7.91","630.4","10.7","16","0.129","7.57","10.220000000000001","16.940000000000001","1198"
"Mud","42892","0.39930555555555602","9.44","14.1","7.84","605.6","11.1","20","0.16","14.4","9.59","19.48","663"
"Mud","42899","0.43263888888888902","8.82","19.5","7.88","604","12.7","26.4","0.217","13.44","9.84","21.09","2489"
"Mud","42906","0.4375","9.5500000000000007","16.8","8.0299999999999994","622","15.6","37.200000000000003","0.316","28.06","11.76","23.65","697"
"Mud","42913","0.42361111111111099","10.84","14.8","8.01","623","10.8","14.4","0.245","17.36","9.86","24.11","638"
"Mud","42927","0.45069444444444401","9.68","20.2","7.99","631","9.16","5.2","0.26700000000000002","19.63","8.56","26.58","3873"
"Mud","42934","0.42361111111111099","10.1","20.399999999999999","8.32","625","5.59","2.5","0.27","20.25","7.72","29.92","933"
"Mud","42941","0.40902777777777799","9.5500000000000007","18.7","8.17","618","4.5199999999999996","9.1999999999999993","0.38500000000000001","20.22","7.07","31.28","833"
"Mud","42948","0.40833333333333299","9.56","18.2","8.19","629","6.55","7.5","0.29599999999999999","22.15","6.2","34.68","677"
"Mud","42955","0.41249999999999998","10.84","16.399999999999999","8.17","624","6.01","2","0.29899999999999999","23.07","5.78","36.44","1223"
"N. Bear","42870","0.43541666666666701","9.5299999999999994","17.2","8.2100000000000009","509.8","2.73","11.6","7.8E-2","20.92","14.45","16.7","313"
"N. Bear","42877","0.44861111111111102","10.5","10.8","7.85","548.70000000000005","11.8","15.2","6.9000000000000006E-2","17.399999999999999","16.149999999999999","11.43","435"
"N. Bear","42885","0.42986111111111103","9.82","13.5","7.85","571.5","13.1","18.8","0.113","11.89","14.29","13.23","556"
"N. Bear","42892","0.38124999999999998","8.81","16.600000000000001","7.85","537.29999999999995","7.57","12.5","9.5000000000000001E-2","16.23","11.6","16.54","480"
"N. Bear","42899","0.45138888888888901","8.15","21.9","8.06","538","6.06","6.8","0.11799999999999999","15.52","11.68","18.059999999999999","313"
"N. Bear","42906","0.45694444444444399","8.93","19.399999999999999","8.07","548.20000000000005","8.4499999999999993","9.6","0.155","27.52","17.34","17.55","1274"
"N. Bear","42913","0.44444444444444398","9.77","16.7","8.17","549.20000000000005","12.2","12.8","0.13","18.97","15.25","18.05","1354"
"N. Bear","42927","0.47083333333333299","8.2799999999999994","22.7","8.02","496.2","8.59","6.4","0.14099999999999999","18.57","9.9","19.5","1119"
"N. Bear","42934","0.44305555555555598","10","21.6","8.36","517.1","2.39","2","7.8E-2","18.5","9.35","21.98","933"
"N. Bear","42941","0.42638888888888898","8.82","20.5","8.24","553","4.2","5.2","0.18099999999999999","21.19","11.65","20.54","1112"
"N. Bear","42948","0.42638888888888898","8.9499999999999993","19.399999999999999","8.19","544.9","5.25","9","0.1","19.440000000000001","9.35","22.86","602"
"N. Bear","42955","0.42777777777777798","9.42","17.8","8.14","520.6","2.72","0.4","8.2000000000000003E-2","17.96","8.23","23.01","379"
"Otter","42870","0.38124999999999998","9.44","15.8","7.9","527","5.5","10.4","5.3999999999999999E-2","23.33","11.23","15.16","426"
"Otter","42877","0.38541666666666702","10.47","10.5","7.79","542.6","18.100000000000001","23.6","0.105","19.28","13.13","10.4","379"
"Otter","42885","0.37638888888888899","10","13.5","7.88","869","14.8","25.2","0.11799999999999999","15.05","11.59","11.56","364"
"Otter","42892","0.42361111111111099","9.14","17.09","7.1","900","5.97","8.5","0.114","19.22","8.81","14.63","359"
"Otter","42899","0.39236111111111099","7.65","21.6","7.98","559","5.24","10.8","0.16400000000000001","18.510000000000002","7.67","15.68","631"
"Otter","42906","0.391666666666667","8.8800000000000008","17.8","8.01","558.4","9.76","12.4","0.224","32.46","12.43","15.64","316"
"Otter","42913","0.390277777777778","9.85","15.2","7.95","561.5","7.43","8.8000000000000007","0.13700000000000001","22.33","10.130000000000001","16.14","813"
"Otter","42927","0.40763888888888899","8.23","21.1","7.89","484.7","41.7","65.599999999999994","0.372","15.93","5.36","19.100000000000001","2489"
"Otter","42934","0.38541666666666702","8.6","20.9","8.2100000000000009","567","5.59","8.5","0.14399999999999999","23.13","8.57","17.04","1043"
"Otter","42941","0.37013888888888902","8.33","19.8","8.14","560","7.99","15.2","0.186","23.44","9.4700000000000006","15.32","862"
"Otter","42948","0.37083333333333302","8.14","19.3","8.09","579","5.64","3","0.10100000000000001","24.08","6.32","19.260000000000002","1376"
"Otter","42955","0.375","8.64","18","8","559.20000000000005","3.22","3.6","0.106","23.45","5.85","18.809999999999999","1014"
"Bear","42955","0.36180555555555599","9.7899999999999991","18","8.1199999999999992","574","4.51","4.8","0.104","17.48","2.36","26.9","1178"
